id,strava_activity_id,activity_name,distance,elapsed_time,moving_time,date,elevation_gain,average_heartrate,max_heartrate,final_time,final_distance,event_name,is_hidden,has_polyline,polyline_length,source,is_parkrun,year,month,day_of_week,hour,day_name,pace_min_per_km,distance_km,time_minutes,distance_category
922,5453879311,Cookies parkrun,4953.3,1313,1313,2021-06-12 08:01:37+00:00,15.9,156.1,174.0,1313,4953.3,parkrun,1,1,467.0,oauth,True,2021,6,5,8,Saturday,4.417930134119341,4.9533000000000005,21.883333333333333,<5km
759,5420690736,Morning Run - The Great NOSH Footrace - 1:55:02.9,16056.9,6908,6854,2021-06-06 10:00:05+00:00,386.0,153.5,179.0,6854,16056.9,,0,1,1091.0,oauth,False,2021,6,6,10,Sunday,7.114283163831956,16.0569,114.23333333333333,15-21km
923,5415270582,Cross Country Relay,3988.4,1100,1100,2021-06-05 16:00:08+00:00,74.6,164.6,180.0,1100,3988.4,,0,1,336.0,oauth,False,2021,6,5,16,Saturday,4.596663657941363,3.9884,18.333333333333332,<5km
4338,5415204339,State X Country Relay ,4001.2,886,886,2021-06-05 15:46:30+00:00,79.2,171.5,180.0,886,4001.2,,0,1,382.0,oauth,False,2021,6,5,15,Saturday,3.690559498817022,4.0012,14.766666666666667,<5km
761,5414332555,Morning Run - Cooks River Parkrun - Exhibition run,4964.1,1741,1736,2021-06-05 08:02:39+00:00,26.0,153.5,169.0,1736,4964.1,parkrun,1,1,499.0,oauth,True,2021,6,5,8,Saturday,5.828515407291016,4.9641,28.933333333333334,<5km
4339,5387539315,Woodstock Runners 3k TT,3060.5,634,634,2021-05-31 18:57:44+00:00,8.0,165.5,173.0,634,3060.5,,0,1,352.0,oauth,False,2021,5,0,18,Monday,3.4525948919021943,3.0605,10.566666666666666,<5km
763,5379815032,Morning Run - Woodstock Handicap #2 - Bay Run,6933.1,1982,1982,2021-05-30 07:34:40+00:00,24.0,159.2,176.0,1982,6933.1,,0,1,655.0,oauth,False,2021,5,6,7,Sunday,4.764583423480597,6.9331000000000005,33.03333333333333,5-10km
765,5374144704,Morning Run - Cooks River Parkrun - 22:58,5025.6,1381,1381,2021-05-29 08:00:16+00:00,31.0,128.2,171.0,1381,5025.6,parkrun,1,1,491.0,oauth,True,2021,5,5,8,Saturday,4.57988432558633,5.025600000000001,23.016666666666666,5-10km
924,5374103390,Cookies,4982.7,1303,1303,2021-05-29 08:00:15+00:00,16.1,159.6,175.0,1303,4982.7,parkrun,1,1,466.0,oauth,True,2021,5,5,8,Saturday,4.358413443849051,4.9826999999999995,21.716666666666665,<5km
4340,5336704991,St George X Country ,9602.4,2127,2127,2021-05-22 13:32:03+00:00,8.0,172.4,180.0,2127,9602.4,,0,1,850.0,oauth,False,2021,5,5,13,Saturday,3.691785386986587,9.6024,35.45,5-10km
771,5335885258,Morning Run - Rhodes Parkrun - 21:38,4978.7,1298,1298,2021-05-22 08:02:59+00:00,15.0,142.7,170.0,1298,4978.7,parkrun,1,1,393.0,oauth,True,2021,5,5,8,Saturday,4.345177121202991,4.9787,21.633333333333333,<5km
925,5336045472,Rhodes parkrun ,4951.7,1270,1270,2021-05-22 08:02:59+00:00,7.9,160.4,184.0,1270,4951.7,parkrun,1,1,385.0,oauth,True,2021,5,5,8,Saturday,4.274626222644075,4.9517,21.166666666666668,<5km
926,5297859238,Cookies,4975.4,1323,1323,2021-05-15 08:00:56+00:00,16.1,169.4,183.0,1323,4975.4,parkrun,1,1,448.0,oauth,True,2021,5,5,8,Saturday,4.431804478031918,4.9754,22.05,<5km
927,5258681810,Woodies takeover Centennial parkrun ,4994.9,1329,1329,2021-05-08 07:06:01+00:00,14.6,164.4,175.0,1329,4994.9,parkrun,1,1,420.0,oauth,True,2021,5,5,7,Saturday,4.434523213677951,4.9948999999999995,22.15,<5km
772,5226537251,Morning Run - Sydney 10k - 45:30,9911.6,2733,2733,2021-05-02 07:50:08+00:00,31.0,165.1,178.0,2733,9911.6,,0,1,805.0,oauth,False,2021,5,6,7,Sunday,4.595625327898624,9.9116,45.55,5-10km
4341,5226501593,Sydney 10,10099.8,2144,2144,2021-05-02 07:20:11+00:00,31.0,166.2,176.0,2144,10099.8,,0,1,852.0,oauth,False,2021,5,6,7,Sunday,3.53802385525786,10.0998,35.733333333333334,10-15km
3138,5226417890,Sydney 10,9974.9,2223,2223,2021-05-02 07:20:06+00:00,27.0,174.1,187.0,2223,9974.9,,0,1,757.0,oauth,False,2021,5,6,7,Sunday,3.7143229506060207,9.9749,37.05,5-10km
928,5220308030,Cookies,4950.6,1332,1329,2021-05-01 08:00:47+00:00,16.1,165.3,179.0,1329,4950.6,parkrun,1,1,468.0,oauth,True,2021,5,5,8,Saturday,4.474205146850886,4.9506000000000006,22.15,<5km
773,5211756599,Evening Run - Thursday Night Trackwork - 3km TT,3302.6,831,831,2021-04-29 19:02:05+00:00,5.0,152.2,186.0,831,3302.6,,0,1,413.0,oauth,False,2021,4,3,19,Thursday,4.193665596802519,3.3026,13.85,<5km
4342,5211929413,Woodies 3k TT ,3169.9,655,655,2021-04-29 19:02:03+00:00,9.0,166.7,177.0,655,3169.9,,0,1,440.0,oauth,False,2021,4,3,19,Thursday,3.4438520668370187,3.1699,10.916666666666666,<5km
3139,5186544999,Woodies X Country,5133.4,1239,1239,2021-04-25 08:03:31+00:00,64.7,160.3,183.0,1239,5133.4,parkrun,1,1,548.0,oauth,True,2021,4,6,8,Sunday,4.022675030194413,5.1334,20.65,5-10km
774,5180261133,Morning Run - Cooks River Parkrun - 24:03,4996.8,1444,1444,2021-04-24 08:02:15+00:00,28.0,155.0,173.0,1444,4996.8,parkrun,1,1,481.0,oauth,True,2021,4,5,8,Saturday,4.8164158394705945,4.9968,24.066666666666666,<5km
776,5105128301,Morning Run - Canberra Half Marathon - 1:51:47 ,21315.0,6710,6703,2021-04-11 07:52:46+00:00,126.0,157.7,173.0,6703,21315.0,,0,1,1118.0,oauth,False,2021,4,6,7,Sunday,5.241222925951989,21.315,111.71666666666667,21-42km
4343,5105280825,Canberra 1/2 marathon (1:21.:21 official time) ,21278.9,4884,4884,2021-04-11 07:50:03+00:00,126.8,162.8,174.0,4884,21278.9,,0,1,1141.0,oauth,False,2021,4,6,7,Sunday,3.8253857107275286,21.2789,81.4,21-42km
929,5104676942,Canberra 10km,10075.9,2749,2749,2021-04-11 07:00:08+00:00,54.9,162.9,186.0,2749,10075.9,,0,1,751.0,oauth,False,2021,4,6,7,Sunday,4.54715376955574,10.075899999999999,45.81666666666667,10-15km
4395,5105069961,Canberra Marathon 2021,42713.8,13929,13775,2021-04-11 06:25:50+00:00,256.4,149.3,172.0,13775,42713.8,Canberra Marathon,0,1,1240.0,oauth,False,2021,4,6,6,Sunday,5.374921766111498,42.713800000000006,229.58333333333334,>42km
778,5098639143,Morning Run - Burley Griffin Parkrun ,4984.4,1583,1583,2021-04-10 08:00:35+00:00,31.0,149.6,168.0,1583,4984.4,parkrun,1,1,623.0,oauth,True,2021,4,5,8,Saturday,5.293181392611615,4.9844,26.383333333333333,<5km
930,5058025720,Greenway parkrun ,5010.1,1299,1299,2021-04-03 08:00:11+00:00,0.0,168.0,178.0,1299,5010.1,parkrun,1,1,516.0,oauth,True,2021,4,5,8,Saturday,4.32127103251432,5.0101,21.65,5-10km
780,5058407898,Morning Run - Greenway Parkrun - 23:24,4997.0,1413,1413,2021-04-03 08:00:10+00:00,4.0,143.4,165.0,1413,4997.0,parkrun,1,1,540.0,oauth,True,2021,4,5,8,Saturday,4.712827696617971,4.997,23.55,<5km
3140,5057761690,Striders North Head 10K,10067.1,2219,2210,2021-04-03 07:04:03+00:00,55.7,180.2,185.0,2210,10067.1,,0,1,677.0,oauth,False,2021,4,5,7,Saturday,3.658782900073838,10.0671,36.833333333333336,10-15km
3141,5029753596,Woodies Magic Mile,1588.1,317,314,2021-03-29 19:06:41+00:00,10.7,170.1,187.0,314,1588.1,,0,1,194.0,oauth,False,2021,3,0,19,Monday,3.2953424427512963,1.5880999999999998,5.233333333333333,<5km
782,5021755292,Morning Run - RunWest - 59:17,11997.4,3558,3558,2021-03-28 06:48:43+00:00,77.0,158.5,172.0,3558,11997.4,,0,1,1037.0,oauth,False,2021,3,6,6,Sunday,4.942737593145182,11.997399999999999,59.3,10-15km
4344,5021863659,Run West 12km,12005.4,2649,2649,2021-03-28 06:48:33+00:00,115.7,165.8,178.0,2649,12005.4,,0,1,1022.0,oauth,False,2021,3,6,6,Sunday,3.6775117863628033,12.0054,44.15,10-15km
784,4974789378,Morning Run - Cooks River Parkrun - 23:52,4973.4,1433,1433,2021-03-20 08:04:02+00:00,31.0,155.9,171.0,1433,4973.4,parkrun,1,1,473.0,oauth,True,2021,3,5,8,Saturday,4.802214447527513,4.9734,23.883333333333333,<5km
786,4896572111,Morning Run - Cooks River Parkrun - 22:46,5024.6,1372,1372,2021-03-06 08:01:30+00:00,28.0,159.5,173.0,1372,5024.6,parkrun,1,1,511.0,oauth,True,2021,3,5,8,Saturday,4.5509426952725915,5.0246,22.866666666666667,5-10km
931,4896460556,Cooks parkrun woodies takeover,4939.3,1319,1319,2021-03-06 08:01:29+00:00,16.0,165.1,180.0,1319,4939.3,parkrun,1,1,466.0,oauth,True,2021,3,5,8,Saturday,4.450698142111905,4.9393,21.983333333333334,<5km
3142,4896214439,Striders Homebush 10K,10111.6,2250,2242,2021-03-06 07:02:55+00:00,42.0,175.7,183.0,2242,10111.6,,0,1,894.0,oauth,False,2021,3,5,7,Saturday,3.695425715679681,10.111600000000001,37.36666666666667,10-15km
932,4855323741,Cooks parkrun ,4963.0,1332,1332,2021-02-27 08:00:46+00:00,15.9,169.1,181.0,1332,4963.0,parkrun,1,1,442.0,oauth,True,2021,2,5,8,Saturday,4.4731009470078575,4.963,22.2,<5km
788,4855342876,Cooks River Parkrun - 24:44,4998.8,1488,1488,2021-02-27 08:00:45+00:00,41.0,157.2,172.0,1488,4998.8,parkrun,1,1,507.0,oauth,True,2021,2,5,8,Saturday,4.961190685764583,4.9988,24.8,<5km
790,4820164345,Morning Run - Woodstock 7km Bay Run Time Trial,6878.7,2040,2040,2021-02-21 07:36:01+00:00,26.0,156.3,169.0,2040,6878.7,,0,1,644.0,oauth,False,2021,2,6,7,Sunday,4.94279442336488,6.8787,34.0,5-10km
3143,4820093324,Woodstock Bay Run Race,6915.5,1554,1551,2021-02-21 07:30:02+00:00,25.2,184.2,190.0,1551,6915.5,,0,1,534.0,oauth,False,2021,2,6,7,Sunday,3.7379799002241345,6.9155,25.85,5-10km
792,4814267690,Morning Run - Mosman Parkrun - 23:37,4884.9,1414,1414,2021-02-20 07:02:48+00:00,41.0,157.8,179.0,1414,4884.9,parkrun,1,1,493.0,oauth,True,2021,2,5,7,Saturday,4.824390809774338,4.8849,23.566666666666666,<5km
794,4777164878,Morning Run - Cooks River Parkrun - 24:13,5010.8,1456,1456,2021-02-13 08:01:51+00:00,27.0,149.0,169.0,1456,5010.8,parkrun,1,1,497.0,oauth,True,2021,2,5,8,Saturday,4.842872728240334,5.010800000000001,24.266666666666666,5-10km
4345,4741863194,5km Community Track Race,5206.7,1070,1070,2021-02-06 17:44:39+00:00,93.9,175.2,180.0,1070,5206.7,,0,1,611.0,oauth,False,2021,2,5,17,Saturday,3.4250741032387757,5.2067,17.833333333333332,5-10km
3144,4740531631,Striders Lane Cove 10K,10022.6,2356,2353,2021-02-06 07:00:07+00:00,115.1,175.4,186.0,2353,10022.6,,0,1,925.0,oauth,False,2021,2,5,7,Saturday,3.912823685138254,10.0226,39.21666666666667,10-15km
796,4740482710,Sun Run - Dee Why to Manly - 50:38,10075.7,3042,3042,2021-02-06 06:23:21+00:00,86.0,165.3,180.0,3042,10075.7,,0,1,737.0,oauth,False,2021,2,5,6,Saturday,5.0319084530107085,10.075700000000001,50.7,10-15km
797,4702207197,Morning Run - Cooks River Parkrun - 22:51,5030.5,1418,1371,2021-01-30 08:01:03+00:00,23.0,160.3,174.0,1371,5030.5,parkrun,1,1,528.0,oauth,True,2021,1,5,8,Saturday,4.542292018686015,5.0305,22.85,5-10km
933,4701925683,Cooks parkrun 6th birthday ,4979.1,1336,1336,2021-01-30 08:01:03+00:00,16.0,164.1,178.0,1336,4979.1,parkrun,1,1,466.0,oauth,True,2021,1,5,8,Saturday,4.472026403700802,4.979100000000001,22.266666666666666,<5km
798,4664259488,Morning Run - Cooks River Parkrun - 23:03,5009.3,1383,1383,2021-01-23 08:01:03+00:00,23.0,161.5,180.0,1383,5009.3,parkrun,1,1,492.0,oauth,True,2021,1,5,8,Saturday,4.601441319146387,5.0093000000000005,23.05,5-10km
934,4664234426,Cooks parkrun,4950.5,1314,1314,2021-01-23 08:01:03+00:00,15.9,154.8,177.0,1314,4950.5,parkrun,1,1,477.0,oauth,True,2021,1,5,8,Saturday,4.423795576204424,4.9505,21.9,<5km
4346,4628179100,Duathlon: 2nd run leg,3887.3,862,860,2021-01-16 21:05:16+00:00,111.1,168.9,178.0,860,3887.3,,0,1,392.0,oauth,False,2021,1,5,21,Saturday,3.687220778775328,3.8873,14.333333333333334,<5km
4347,4628178984,Duathlon: 1st run leg ,3592.6,785,780,2021-01-16 20:13:45+00:00,104.2,169.8,178.0,780,3592.6,,0,1,353.0,oauth,False,2021,1,5,20,Saturday,3.6185492401046595,3.5926,13.0,<5km
935,4626246787,Greenway parkrun,5004.0,1289,1289,2021-01-16 08:01:15+00:00,0.0,161.0,174.0,1289,5004.0,parkrun,1,1,493.0,oauth,True,2021,1,5,8,Saturday,4.293232081001865,5.004,21.483333333333334,5-10km
936,4550961250,Bega parkrun,4974.4,1319,1316,2021-01-02 08:03:11+00:00,15.6,162.5,179.0,1316,4974.4,parkrun,1,1,407.0,oauth,True,2021,1,5,8,Saturday,4.409241985633109,4.974399999999999,21.933333333333334,<5km
799,4551128161,Morning Run - Greenway Parkrun - 22:04,5013.1,1328,1328,2021-01-02 08:01:02+00:00,2.0,159.7,182.0,1328,5013.1,parkrun,1,1,527.0,oauth,True,2021,1,5,8,Saturday,4.415099107006309,5.0131000000000006,22.133333333333333,5-10km
4348,4550921226,Greenway Park Run (officially 17.46),5002.2,1069,1065,2021-01-02 08:01:02+00:00,0.0,167.5,181.0,1065,5002.2,parkrun,1,1,527.0,oauth,True,2021,1,5,8,Saturday,3.54843868697773,5.0022,17.75,5-10km
800,4517139143,Morning Run - Cooks River Parkrun ,5025.8,1363,1363,2020-12-26 08:01:12+00:00,23.0,154.5,169.0,1363,5025.8,parkrun,1,1,499.0,oauth,True,2020,12,5,8,Saturday,4.520010081313754,5.0258,22.716666666666665,5-10km
801,4513818636,Morning Run - Christmas Day Cooks River Parkrun,5021.1,1364,1364,2020-12-25 08:00:20+00:00,27.0,151.0,167.0,1364,5021.1,parkrun,1,1,506.0,oauth,True,2020,12,4,8,Friday,4.527560361939282,5.021100000000001,22.733333333333334,5-10km
937,4513891173,Christmas parkrun,4963.9,1328,1324,2020-12-25 08:00:20+00:00,16.0,168.3,200.0,1324,4963.9,parkrun,1,1,449.0,oauth,True,2020,12,4,8,Friday,4.445429333118449,4.9639,22.066666666666666,<5km
938,4492980577,SMC half,21020.0,6238,6234,2020-12-20 06:45:54+00:00,39.2,159.2,175.0,6234,21020.0,,0,1,1155.0,oauth,False,2020,12,6,6,Sunday,4.94291151284491,21.02,103.9,21-42km
939,4488528490,Parkrun is back!,4967.3,1314,1314,2020-12-19 08:03:25+00:00,15.9,168.4,179.0,1314,4967.3,parkrun,1,1,471.0,oauth,True,2020,12,5,8,Saturday,4.408833772874599,4.9673,21.9,<5km
802,4488609054,Morning Run - Cooks River Parkrun,4992.0,1349,1349,2020-12-19 08:03:23+00:00,28.0,155.4,171.0,1349,4992.0,parkrun,1,1,468.0,oauth,True,2020,12,5,8,Saturday,4.503872863247864,4.992,22.483333333333334,<5km
940,4366938673,Stromlo 30km,29834.8,12471,12321,2020-11-21 08:40:49+00:00,826.7,161.2,197.0,12321,29834.8,,0,1,1197.0,oauth,False,2020,11,5,8,Saturday,6.882901846166222,29.834799999999998,205.35,21-42km
3145,4298655129,Striders Lane Cove 10K ,9991.8,2301,2298,2020-11-07 07:00:02+00:00,114.2,179.1,188.0,2298,9991.8,,0,1,947.0,oauth,False,2020,11,5,7,Saturday,3.8331431774054723,9.9918,38.3,5-10km
805,4257409470,Evening Run - Woodstock 5km TT,4956.9,1306,1306,2020-10-29 18:45:31+00:00,26.0,162.8,187.0,1306,4956.9,,0,1,488.0,oauth,False,2020,10,3,18,Thursday,4.391185351059466,4.956899999999999,21.766666666666666,<5km
941,4257449609,TNT 5km time trial cooks parkrun,4922.9,1292,1292,2020-10-29 18:45:31+00:00,15.9,165.0,180.0,1292,4922.9,parkrun,1,1,449.0,oauth,True,2020,10,3,18,Thursday,4.374115528110126,4.922899999999999,21.533333333333335,<5km
4349,4257866218,Woodstock Runners 5K TT substitute ,4959.2,1087,1082,2020-10-29 18:45:31+00:00,16.5,173.3,181.0,1082,4959.2,,0,1,394.0,oauth,False,2020,10,3,18,Thursday,3.6363391944937358,4.9592,18.033333333333335,<5km
4350,4235828110,Community 10 (Track) race ,10412.5,2212,2207,2020-10-24 18:17:00+00:00,260.5,171.0,187.0,2207,10412.5,,0,1,1173.0,oauth,False,2020,10,5,18,Saturday,3.532613045218087,10.4125,36.78333333333333,10-15km
942,4208529191,Sri Chinmoy Half,21137.7,6496,6491,2020-10-18 07:03:09+00:00,115.5,167.5,180.0,6491,21137.7,,0,1,1167.0,oauth,False,2020,10,6,7,Sunday,5.118027663053848,21.137700000000002,108.18333333333334,21-42km
3146,4203887752,Richmond Harriers Turbo Tiger round 2 - 1500m - 4:44 ,1476.5,308,284,2020-10-17 08:59:46+00:00,21.8,173.3,181.0,284,1476.5,,0,1,219.0,oauth,False,2020,10,5,8,Saturday,3.2057794333446217,1.4765,4.733333333333333,<5km
4351,4173239452,Unofficial Santos Invitational X Country Race ,4381.0,979,974,2020-10-10 07:25:04+00:00,99.7,165.1,174.0,974,4381.0,,0,1,343.0,oauth,False,2020,10,5,7,Saturday,3.70539450658145,4.381,16.233333333333334,<5km
807,4173486806,Morning Run - Tempe X-Country ,4379.5,1254,1254,2020-10-10 07:25:02+00:00,21.0,152.9,169.0,1254,4379.5,,0,1,308.0,oauth,False,2020,10,5,7,Saturday,4.772234273318872,4.3795,20.9,<5km
3147,4142769484,Sydney Striders North Head 10K ,10148.5,2214,2203,2020-10-03 07:00:08+00:00,75.9,177.4,185.0,2203,10148.5,,0,1,737.0,oauth,False,2020,10,5,7,Saturday,3.6179402538963066,10.1485,36.71666666666667,10-15km
3148,4136229210,Richmond Harriers virtual track 3000m (~10:30 actual time),3123.4,986,623,2020-10-01 19:12:55+00:00,144.5,180.2,183.0,623,3123.4,,0,1,384.0,oauth,False,2020,10,3,19,Thursday,3.3243687434633196,3.1234,10.383333333333333,<5km
4352,4085004729,BRATS Duathlon: 2.5k Run ,2674.9,598,598,2020-09-20 12:00:56+00:00,4.8,164.7,177.0,598,2674.9,,0,1,194.0,oauth,False,2020,9,6,12,Sunday,3.7259959873889366,2.6749,9.966666666666667,<5km
4353,4085004728,BRATs Duathlon: 5k Run,5317.7,1176,1172,2020-09-20 11:02:19+00:00,9.5,165.7,171.0,1172,5317.7,,0,1,329.0,oauth,False,2020,9,6,11,Sunday,3.673267264669563,5.317699999999999,19.533333333333335,5-10km
809,4046513018,Afternoon Run - 4k Cross Country ,3890.2,1111,1111,2020-09-12 14:32:08+00:00,8.0,153.2,171.0,1111,3890.2,,0,1,390.0,oauth,False,2020,9,5,14,Saturday,4.759823830822751,3.8901999999999997,18.516666666666666,<5km
811,4046471348,Afternoon Run - 2k Cross Country ,1983.9,820,763,2020-09-12 14:04:41+00:00,3.0,132.2,141.0,763,1983.9,,0,1,224.0,oauth,False,2020,9,5,14,Saturday,6.409933296369105,1.9839,12.716666666666667,<5km
3149,4046181393,Richmond Harriers Virtual 5000m Round 3 - Bay Run,4993.1,1097,1093,2020-09-12 10:44:49+00:00,3.7,179.7,186.0,1093,4993.1,,0,1,396.0,oauth,False,2020,9,5,10,Saturday,3.648368081285507,4.9931,18.216666666666665,<5km
4354,4013286393,St George Athletics X Country ( Darren’s revenge).,3926.3,834,834,2020-09-05 14:34:35+00:00,5.3,172.6,180.0,834,3926.3,,0,1,395.0,oauth,False,2020,9,5,14,Saturday,3.5402287140564908,3.9263000000000003,13.9,<5km
813,4013303491,Afternoon Run - 4K Cross Country ,3891.5,1101,1101,2020-09-05 14:34:26+00:00,3.0,146.7,171.0,1101,3891.5,,0,1,383.0,oauth,False,2020,9,5,14,Saturday,4.715405370679687,3.8915,18.35,<5km
815,4013219161,Afternoon Run - 2k Cross Country ,1974.2,776,772,2020-09-05 14:03:33+00:00,2.0,133.5,145.0,772,1974.2,,0,1,223.0,oauth,False,2020,9,5,14,Saturday,6.5174078951811705,1.9742,12.866666666666667,<5km
3150,4011995275,Striders Lane Cove 10K ,9983.8,2321,2321,2020-09-05 07:00:11+00:00,115.0,174.2,182.0,2321,9983.8,,0,1,838.0,oauth,False,2020,9,5,7,Saturday,3.874610201860347,9.983799999999999,38.68333333333333,5-10km
3151,3979765434,Richmond Harriers Virtual 5k round 2 ,5033.3,1118,1106,2020-08-29 10:51:58+00:00,6.7,178.8,185.0,1106,5033.3,,0,1,374.0,oauth,False,2020,8,5,10,Saturday,3.6622759091119805,5.0333000000000006,18.433333333333334,5-10km
4355,3947655726,St George Athletics X Country ,3945.1,849,845,2020-08-22 14:32:49+00:00,6.0,170.6,179.0,845,3945.1,,0,1,402.0,oauth,False,2020,8,5,14,Saturday,3.569829239647495,3.9451,14.083333333333334,<5km
817,3914431316,Afternoon Run - Cross Country 4k - 18:30,4021.3,921,913,2020-08-15 14:35:26+00:00,2.5,171.8,177.0,913,4021.3,,0,1,372.0,oauth,False,2020,8,5,14,Saturday,3.7840167773273983,4.0213,15.216666666666667,<5km
4356,3914397075,St George Athletics X Country ,3992.2,861,859,2020-08-15 14:32:16+00:00,5.7,171.0,187.0,859,3992.2,,0,1,406.0,oauth,False,2020,8,5,14,Saturday,3.5861596780388423,3.9922,14.316666666666666,<5km
4357,3880018765,(Not) Park Run ,5018.6,1080,1076,2020-08-08 07:35:32+00:00,19.2,167.5,184.0,1076,5018.6,parkrun,1,1,413.0,oauth,True,2020,8,5,7,Saturday,3.573373716441504,5.0186,17.933333333333334,5-10km
4358,3846095112,St George Athletics X Country,3957.6,871,866,2020-08-01 14:30:29+00:00,5.9,173.4,180.0,866,3957.6,,0,1,407.0,oauth,False,2020,8,5,14,Saturday,3.6469914426251604,3.9576,14.433333333333334,<5km
943,3845362732,Westies Joggers 10km,9883.9,2746,2746,2020-08-01 07:14:48+00:00,107.5,163.3,176.0,2746,9883.9,,0,1,1008.0,oauth,False,2020,8,5,7,Saturday,4.630425911499173,9.883899999999999,45.766666666666666,5-10km
3152,3845108918,Sydney Striders 10k race at North Head ,10067.7,2250,2250,2020-08-01 07:01:24+00:00,76.2,172.0,185.0,2250,10067.7,,0,1,825.0,oauth,False,2020,8,5,7,Saturday,3.724783217616735,10.0677,37.5,10-15km
944,3813507239,2020 Bankstown Winter Distance ,5032.4,1300,1300,2020-07-26 15:32:44+00:00,69.0,151.1,177.0,1300,5032.4,,0,1,492.0,oauth,False,2020,7,6,15,Sunday,4.3054341202342155,5.0324,21.666666666666668,5-10km
4359,3777531358,The Santos International Invitational (RunNSW Virtual 10),10042.4,2196,2193,2020-07-18 07:40:31+00:00,18.3,167.4,176.0,2193,10042.4,,0,1,1028.0,oauth,False,2020,7,5,7,Saturday,3.6395682307018244,10.042399999999999,36.55,10-15km
4360,3452214118,Virtual 10k TT,10016.9,2232,2228,2020-05-15 07:04:27+00:00,35.3,133.8,154.0,2228,10016.9,,0,1,832.0,oauth,False,2020,5,4,7,Friday,3.707068387758022,10.0169,37.13333333333333,10-15km
4361,3377337173,Woodstock Runners Virtual 3k TT,3006.0,595,595,2020-05-01 08:18:14+00:00,102.2,166.7,181.0,595,3006.0,,0,1,432.0,oauth,False,2020,5,4,8,Friday,3.2989576402750056,3.006,9.916666666666666,<5km
4362,3353390006,Woodstock Runners Anzac Day club challenge: 1 hr of distance and max elevation from home ,13039.3,3610,3603,2020-04-26 07:57:02+00:00,452.8,134.0,151.0,3603,13039.3,,0,1,773.0,oauth,False,2020,4,6,7,Sunday,4.605308567177686,13.039299999999999,60.05,10-15km
4363,3313673014,AFL Boundary Line Virtual 5K TT,5047.3,1047,1047,2020-04-18 07:21:03+00:00,47.2,160.3,170.0,1047,5047.3,,0,1,670.0,oauth,False,2020,4,5,7,Saturday,3.4572939987716205,5.0473,17.45,5-10km
3153,3170515049,MUAC 5000,4898.2,1069,1069,2020-03-10 19:27:41+00:00,186.4,180.6,191.0,1069,4898.2,,0,1,604.0,oauth,False,2020,3,1,19,Tuesday,3.6373906060729793,4.8982,17.816666666666666,<5km
4364,3103016261,BBBRun,9974.0,2208,2203,2020-02-16 07:21:37+00:00,86.5,171.9,181.0,2203,9974.0,,0,1,886.0,oauth,False,2020,2,6,7,Sunday,3.681237885168104,9.974,36.71666666666667,5-10km
3154,3095674210,Tiger5 - hot night 🥵,5052.2,1071,1071,2020-02-13 19:30:33+00:00,92.4,179.0,189.0,1071,5052.2,,0,1,642.0,oauth,False,2020,2,3,19,Thursday,3.533114286845335,5.0522,17.85,5-10km
4396,3086101503,San Marcos Half-Marathon,21181.7,6615,6609,2020-02-09 07:33:53+00:00,161.2,155.6,173.0,6609,21181.7,San Marcos Half marathon,0,1,978.0,oauth,False,2020,2,6,7,Sunday,5.200243606509393,21.1817,110.15,21-42km
3155,3081021002,AV 1500m at Aberfeldie,1501.0,286,286,2020-02-08 14:53:21+00:00,14.7,167.6,178.0,286,1501.0,,0,1,183.0,oauth,False,2020,2,5,14,Saturday,3.175660670664002,1.501,4.766666666666667,<5km
3156,3060809254,2k time trial,2034.8,417,417,2020-02-01 16:22:16+00:00,13.0,172.2,186.0,417,2034.8,,0,1,258.0,oauth,False,2020,2,5,16,Saturday,3.4155690977000193,2.0348,6.95,<5km
3157,3056121659,Box Hill Classic 3000m,3008.9,620,616,2020-01-30 22:24:27+00:00,38.4,172.6,191.0,616,3008.9,,0,1,396.0,oauth,False,2020,1,3,22,Thursday,3.4120996598978586,3.0089,10.266666666666667,<5km
4365,3055827470,The Magic Mile! ,1646.2,318,314,2020-01-30 19:02:47+00:00,31.1,173.4,182.0,314,1646.2,,0,1,228.0,oauth,False,2020,1,3,19,Thursday,3.179038593933503,1.6462,5.233333333333333,<5km
4366,3023159594,SMC Half Marathon training ,21167.4,5070,5067,2020-01-19 07:01:01+00:00,83.9,160.8,177.0,5067,21167.4,,0,1,1149.0,oauth,False,2020,1,6,7,Sunday,3.98962555627994,21.1674,84.45,21-42km
4367,3002927450,Man vs Light Rail.  Man won 💪,5507.4,1223,1223,2020-01-12 07:37:59+00:00,54.7,163.3,179.0,1223,5507.4,,0,1,476.0,oauth,False,2020,1,6,7,Sunday,3.7010809698466307,5.5074,20.383333333333333,5-10km
3158,3000127026,200m @ Meadowglen 30.55,200.0,30,30,2020-01-11 15:36:17+00:00,0.0,,,30,200.0,,0,0,,oauth,False,2020,1,5,15,Saturday,2.5,0.2,0.5,<5km
3159,3000068564,800m @ Meadowglen International Athletics Stadium,800.0,142,142,2020-01-11 14:00:16+00:00,0.0,,,142,800.0,,0,0,,oauth,False,2020,1,5,14,Saturday,2.958333333333333,0.8,2.3666666666666667,<5km
3160,2971832140,West Coast New Years Day Parkrun - 3rd place,4944.1,1107,1107,2020-01-01 09:08:57+00:00,96.9,176.7,193.0,1107,4944.1,parkrun,1,1,460.0,oauth,True,2020,1,2,9,Wednesday,3.7317206367185123,4.944100000000001,18.45,<5km
